caseid,vote_intention_w1,vote_2020,news_interest,education,gender,race,hispanic,birthyr,party_id,ideology,voter_reg,weight,ai_skill_distinguish_devices,ai_skill_identify_tech,ai_skill_use_for_work,ai_skill_improve_efficiency,ai_skill_choose_solution,ai_skill_choose_app,ai_attitude_effective,ai_attitude_useful,ai_attitude_informative,ai_attitude_interesting,ai_attitude_important,ai_attitude_meaningful,ai_attitude_powerful,gpt4_knowledge,llm_knowledge,image_gen_knowledge,speech_rec_knowledge,ai_usage_freq,ai_detect_self,ai_detect_others,misinfo_percent,false_news_self,false_news_others,false_news_democrats,false_news_republicans,verification_major_outlets,verification_friends_family,verification_search_engine,verification_social_media,verification_other_sources,verification_fact_check,digital_term_adv_search,digital_term_pdf,digital_term_spyware,digital_term_wiki,digital_term_cache,digital_term_phishing,vote_intention_w2,age,age_18_29,age_30_44,age_45_64,age_65_plus,democrat,republican,trump_supporter,harris_supporter,political_interest,college,female,non_white,ideo5_very_liberal,ideo5_liberal,ideo5_moderate,ideo5_conservative,ideo5_very_conservative,ideo5_not_sure,registered_voter,gpt4_correct,llm_correct,image_gen_correct,speech_rec_correct,ai_knowledge_score,digital_term_knowledge_score,misinfo_third_person_gap,ai_detection_gap,misinfo_belief_score,ai_attitude_score,verification_outlets_regular,verification_friends_regular,verification_search_regular,verification_social_regular,verification_other_regular,verification_factcheck_regular,verification_behavior_score,ai_skill_score,ai_usage,ai_detection_self,ai_detection_others,misinfo_prevalence,false_news_gap,total_visits,untrustworthy_n_old,untrustworthy_flag_old,untrustworthy_n,untrustworthy_flag,ai_untrustworthy_n_old,ai_untrustworthy_flag_old,ai_untrustworthy_n,ai_untrustworthy_flag,hard_news_n,hard_news_flag,avg_ideology,facebook_n,twitter_n,youtube_n,google_n,fact_check_n,total_duration,untrustworthy_duration,ai_untrustworthy_duration,facebook_duration,twitter_duration,youtube_duration,google_duration,hard_news_duration,fact_check_duration,percentage_visits_untrustworthy,percentage_visits_ai_untrustworthy,percentage_time_untrustworthy,percentage_time_ai_untrustworthy,percentage_time_facebook,percentage_time_twitter,percentage_time_youtube,percentage_time_google,percentage_time_hard_news,percentage_time_fact_check,facebook_bin,twitter_bin,google_bin,hard_news_bin,total_visits_bin,facebook_flag,twitter_flag,youtube_flag,google_flag,fact_check_flag,fact_check_bin,ideology_bin,total_visits_7day,untrustworthy_n_7day,untrustworthy_flag_7day,ai_untrustworthy_n_7day,ai_untrustworthy_flag_7day,percentage_visits_untrustworthy_7day,percentage_visits_ai_untrustworthy_7day,total_accuracy,ai_accuracy,real_accuracy,dem_accuracy,rep_accuracy,discernment_score,untrustworthy_flag_pre,untrustworthy_flag_post,untrustworthy_n_pre,untrustworthy_n_post
1887997670,2,1,2,5,2,1,1,1975,2,3,1,0.575199008433003,6,5,3,3,4,2,2,2,2,2,2,2,2,5,2,4,4,1,3,1,4,4,3,5,4,4,2,3,2,3,4,3,4,2,4,4,3,1,49,0,0,1,0,1,0,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,3.3333333333333335,-1,2,3.6666666666666665,2,1,0,0,0,0,1,2,3.8333333333333335,1,3,1,4,-1,6000,0,0,0,0,0,0,0,0,345,1,-0.08358459119496855,78,0,752,1072,0,988205,0,0,7478,0,412819,69886,54311,0,0,0,0,0,0.007567255781948078,0,0.4177463178186712,0.07072014409965544,0.05495924428635759,0,3,2,3,3,3,1,0,1,1,0,2,8,502,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1889959038,1,2,1,2,1,1,2,1939,5,5,1,1.62877606523498,4,2,1,1,1,1,4,4,5,4,3,4,5,5,4,2,2,1,2,2,50,1,10,10,0,3,4,3,1,3,3,3,3,4,1,1,4,NA,85,0,0,0,1,0,1,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2.6666666666666665,9,0,20.333333333333332,4.142857142857143,0,1,0,0,0,0,1,1.6666666666666667,1,2,2,50,9,251,0,0,0,0,0,0,0,0,22,1,-0.084,3,0,5,12,0,13378,0,0,25,0,48,527,45,0,0,0,0,0,0.0018687397219315294,0,0.0035879802661085364,0.03939303333831664,0.003363731499476753,0,2,2,1,2,1,1,0,1,1,0,3,8,19,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1890607640,3,1,3,2,2,1,2,1996,3,3,1,0.648088352293058,7,6,6,7,5,6,6,7,7,6,6,6,5,2,1,3,4,4,4,2,45,6,60,60,60,5,4,5,2,2,4,3,4,3,4,4,3,NA,28,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,1,0,2,3.5,54,2,37,6.142857142857143,1,1,1,0,0,1,4,6.166666666666667,4,4,2,45,54,1950,0,0,0,0,0,0,0,0,18,1,-0.2609,12,17,41,318,0,48541,0,0,81,180,704,6771,37,0,0,0,0,0,0.001668692445561484,0.003708205434581076,0.014503203477472653,0.13949032776415812,7.622422282194433e-4,0,2,3,3,2,2,1,1,1,1,0,3,3,181,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1889613352,8,6,4,2,2,1,2,1984,4,3,2,0.598891303442375,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,1,3,3,20,0,80,20,20,3,3,3,3,3,3,3,3,3,3,3,3,9,40,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,80,0,33.333333333333336,4,0,0,0,0,0,0,0,4,1,3,3,20,80,4795,1,1,1,1,0,0,0,0,155,1,-0.2778670588235294,0,0,0,0,2,120658,25,0,921,210,382,3377,8982,182,2.0855057351407716e-4,0,2.0719720200898406e-4,0,0.007633144922010973,0.0017404564968754662,0.0031659732466972766,0.02798819804737357,0.0744418107377878,0.001508395630625404,1,2,1,3,3,0,0,0,0,1,3,2,1277,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0
1886686136,8,6,4,3,2,1,2,1982,4,6,2,0.639913385056702,5,3,2,2,5,1,5,4,6,5,4,4,6,5,2,2,4,1,1,1,21,10,30,15,20,2,3,4,3,3,2,4,3,3,3,2,3,NA,42,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,20,0,20.333333333333332,4.857142857142857,0,0,1,0,0,0,1,3,1,1,1,21,20,3726,0,0,0,0,0,0,0,0,447,1,-0.32180625,0,0,0,0,0,142021,0,0,69,7,0,10237,1924,0,0,0,0,0,4.858436428415516e-4,4.9288485505664656e-5,0,0.07208088944592701,0.013547292301842685,0,1,1,1,3,2,0,0,0,0,0,1,2,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890384490,2,1,3,6,2,1,2,1988,4,4,1,1.02933452279348,6,4,5,5,4,4,5,5,3,4,5,5,5,5,2,4,2,2,2,3,26,0,5,3,10,2,1,5,2,1,1,4,5,4,4,4,4,1,36,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,4.166666666666667,5,-1,10.333333333333334,4.571428571428571,0,0,1,0,0,0,1,4.666666666666667,2,2,3,26,5,1052,0,0,0,0,0,0,0,0,0,0,NA,0,0,4,21,0,9490,0,0,0,0,356,758,0,0,0,0,0,0,0,0,0.0375131717597471,0.07987355110642781,0,0,1,2,2,1,1,0,0,1,1,0,3,NA,54,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,0
1890644190,2,1,1,2,1,1,2,1957,3,3,1,1.36814893662126,6,2,2,2,5,1,3,3,4,4,5,4,3,1,1,4,2,1,2,1,45,15,40,24,50,4,2,4,1,2,5,4,5,4,4,5,4,1,67,0,0,0,1,1,0,0,1,4,0,0,0,0,0,1,0,0,0,1,1,1,0,1,3,4.333333333333333,25,1,33.333333333333336,3.7142857142857144,1,0,1,0,0,1,3,3,1,2,1,45,25,625,0,0,0,0,0,0,0,0,8,1,NA,84,0,0,101,0,11066,0,0,1686,0,0,1228,0,0,0,0,0,0,0.15235857581782036,0,0,0.11097054039399964,0,0,3,2,2,1,1,1,0,0,1,0,3,NA,72,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1888677098,2,6,3,3,2,2,2,1968,2,2,1,0.356109860657926,6,3,4,4,4,3,4,5,5,5,5,6,6,5,3,3,2,1,3,2,39,5,25,15,23,4,3,3,2,5,4,3,1,4,2,4,2,NA,56,0,0,1,0,1,0,0,1,2,0,1,1,0,1,0,0,0,0,1,0,0,1,1,2,2.6666666666666665,20,1,23,5.142857142857143,1,0,0,0,1,1,3,4,1,3,2,39,20,1166,0,0,0,0,0,0,0,0,19,1,-0.07590000000000001,0,0,0,0,0,101625,0,0,933,1590,106,4381,93,0,0,0,0,0,0.009180811808118082,0.015645756457564577,0.001043050430504305,0.043109471094710944,9.151291512915129e-4,0,1,2,1,2,2,0,0,0,0,0,2,8,261,0,0,0,0,0,0,0.5,0,1,0.5,0.5,1,0,0,0,0
1889658030,1,2,2,2,2,1,2,1940,7,4,1,1.03724282202306,2,1,1,1,1,2,5,5,5,5,5,5,6,5,3,3,1,1,2,1,53,3,7,6,6,3,1,2,3,3,2,3,1,3,1,3,4,2,84,0,0,0,1,0,1,1,0,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,2.5,4,1,21,5.142857142857143,0,0,0,0,0,0,0,1.3333333333333333,1,2,1,53,4,7486,0,0,0,0,0,0,0,0,33,1,-0.0557516129032258,0,0,0,0,0,116705,0,0,2527,0,186,3370,892,0,0,0,0,0,0.021652885480484982,0,0.0015937620496122703,0.02887622638275995,0.00764320294760293,0,1,2,1,2,3,0,0,0,0,0,3,8,1864,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,0,0,0,0
1889347624,2,1,1,6,1,1,2,1966,1,1,1,0.703924160529085,7,5,3,3,4,3,4,3,4,5,4,4,4,5,1,4,2,2,4,2,5,0,5,2,10,3,2,3,2,3,3,5,5,5,5,5,5,1,58,0,0,1,0,1,0,0,1,4,1,0,0,1,0,0,0,0,0,1,0,1,0,1,2,5,5,2,3.3333333333333335,4,0,0,0,0,0,0,0,4.166666666666667,2,4,2,5,5,6308,0,0,0,0,0,0,0,0,373,1,-0.2802329268292683,7,4,32,2945,0,258915,0,0,689,11,5986,100897,11404,0,0,0,0,0,0.002661104995848058,4.248498541992546e-5,0.023119556611243073,0.38969159762856537,0.044045343066257264,0,2,3,3,3,3,1,1,1,1,0,3,2,445,0,0,0,0,0,0,0.75,0.5,1,1,0.5,0.5,0,0,0,0
1890501404,6,2,1,6,2,1,2,1956,5,4,1,0.999688221142755,7,4,3,2,5,4,5,5,4,4,5,2,6,5,3,3,2,1,4,2,70,2,10,10,10,4,4,5,1,3,2,5,5,5,5,5,5,8,68,0,0,0,1,0,1,0,0,4,1,1,0,0,0,0,1,0,0,1,0,0,1,1,2,5,8,2,27.333333333333332,4.428571428571429,1,1,1,0,0,0,3,4.166666666666667,1,4,2,70,8,10273,0,0,2,1,0,0,0,0,2745,1,-0.42154966085271317,2,18,318,770,0,415368,4,0,70,664,28205,17117,74046,0,1.9468509685583569e-4,0,9.630014830222839e-6,0,1.6852525952889966e-4,0.0015985824618169912,0.06790364207160879,0.04120924096223108,0.17826601952967008,0,2,3,3,3,3,1,1,1,1,0,3,1,2224,0,0,0,0,0,0,0.75,0.5,1,1,0.5,0.5,1,0,2,0
1889368738,2,1,2,5,2,1,2,1996,1,1,1,1.13239453962315,4,2,2,2,2,2,6,6,6,6,6,6,6,2,1,3,3,2,3,2,0,0,56,10,100,4,4,5,3,3,4,4,5,3,3,3,4,1,28,1,0,0,0,1,0,0,1,3,1,1,0,1,0,0,0,0,0,1,0,1,1,0,2,3.6666666666666665,56,1,18.666666666666668,6,1,1,1,0,0,1,4,2.3333333333333335,2,3,2,0,56,6268,0,0,0,0,0,0,0,0,243,1,-0.18749821428571428,0,0,0,0,0,142304,0,0,2210,0,327,13555,1531,0,0,0,0,0,0.015530132673712616,0,0.0022978974589610976,0.09525382280188892,0.010758657521924894,0,1,2,1,3,3,0,0,0,0,0,3,5,919,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1890384502,1,2,4,3,2,1,2,1960,7,4,1,0.89415587251849,4,1,7,7,4,7,1,1,1,1,1,1,1,5,3,3,2,1,3,3,100,1,100,100,100,5,1,1,1,5,1,5,5,5,3,5,3,2,64,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,2,4.333333333333333,99,0,67,1,1,0,0,0,1,0,2,5,1,3,3,100,99,1843,0,0,0,0,0,0,0,0,110,1,-0.13643829787234044,106,0,13,37,0,30587,0,0,726,0,176,459,630,0,0,0,0,0,0.023735573936639748,0,0.005754078530094485,0.015006375257462321,0.020596985647497304,0,3,2,2,2,2,1,0,1,1,0,3,6,320,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1885515450,2,1,1,4,1,1,2,1949,3,3,1,0.664446038992129,5,4,2,4,4,2,4,4,4,4,5,NA,4,4,3,2,1,1,2,2,7,0,8,0,75,4,2,3,4,2,1,3,5,5,3,3,3,NA,75,0,0,0,1,1,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.6666666666666665,8,0,5,4.166666666666667,1,0,0,1,0,0,2,3.5,1,2,2,7,8,7,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,2,0,206,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0.41262135922330095,0,0,1,1,1,1,1,0,0,0,1,0,1,NA,0,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1886142248,1,2,2,3,2,6,2,1988,7,3,1,0.604051689573452,4,5,4,4,4,3,4,4,4,4,4,4,4,5,3,3,2,1,1,1,75,3,10,10,10,3,3,3,3,3,3,5,5,5,5,4,5,NA,36,0,1,0,0,0,1,1,0,3,0,1,1,0,0,1,0,0,0,1,0,0,1,1,2,4.833333333333333,7,0,29.333333333333332,4,0,0,0,0,0,0,0,4,1,1,1,75,7,99,0,0,0,0,0,0,0,0,0,0,NA,0,3,0,23,0,5844,0,0,0,5,0,712,0,0,0,0,0,0,0,8.555783709787816e-4,0,0.1218343600273785,0,0,1,3,2,1,1,0,1,0,1,0,1,NA,6,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1889586852,1,2,2,4,2,1,2,1978,4,5,1,0.647504773045096,7,7,1,1,4,1,4,4,4,4,4,4,4,4,3,3,1,1,4,3,53,100,105,300,105,1,3,3,3,5,1,5,5,5,5,5,5,NA,46,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,5,5,1,86,4,0,0,0,0,1,0,1,3.5,1,4,3,53,5,1157,1,1,5,1,0,0,0,0,52,1,0.13035833333333333,12,1,4,197,0,26481,225,0,194,23,19,7853,350,0,0.00432152117545376,0,0.008496657981194063,0,0.007326007326007326,8.685472602998376e-4,7.174955628563877e-4,0.29655224500585325,0.013217023526301877,0,2,3,2,2,2,1,1,1,1,0,3,10,166,3,1,0,0,0.018072289156626505,0,1,1,1,1,1,0,1,0,2,0
1888779522,1,2,1,4,2,5,2,1948,7,5,1,0.950698388350044,6,6,6,6,5,5,5,4,5,5,6,6,6,5,3,3,4,1,4,2,31,4,15,30,8,3,2,3,3,4,3,5,5,5,5,5,5,NA,76,0,0,0,1,0,1,1,0,4,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,5,11,2,16.666666666666668,5.285714285714286,0,0,0,0,1,0,1,5.666666666666667,1,4,2,31,11,5468,0,0,6,1,0,0,0,0,164,1,0.8785980198019802,265,5,11,2494,0,701184,1437,0,49998,208,754,294261,18420,0,0.0010972933430870519,0,0.0020493907447973712,0,0.07130510679079956,2.9664110989412195e-4,0.0010753240233661921,0.41966302710843373,0.02626985213581599,0,3,3,3,3,3,1,1,1,1,0,2,10,1165,3,1,0,0,0.002575107296137339,0,0.5,1,0,0.5,0.5,-1,1,1,3,2
1890740464,2,1,1,6,2,3,1,1986,4,3,1,0.946171258337288,7,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,1,1,4,4,47,10,10,10,10,5,3,5,5,5,3,5,5,5,5,5,5,1,38,0,1,0,0,0,0,0,1,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,22.333333333333332,4,1,0,1,1,1,0,4,4.5,1,4,4,47,0,1449,0,0,0,0,0,0,0,0,49,1,0.0023142857142857288,6,0,2,12,0,38766,0,0,228,0,0,92,173,0,0,0,0,0,0.005881442501160811,0,0,0.0023732136408192747,0.004462673476757984,0,2,2,1,2,2,1,0,1,1,0,3,9,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1890066026,2,1,3,2,2,2,2,1969,1,3,1,0.524664536372927,7,5,6,5,5,6,6,6,6,6,6,6,6,5,3,3,4,2,2,2,30,50,70,60,80,3,3,4,4,3,3,5,5,1,5,5,1,1,55,0,0,1,0,1,0,0,1,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,3.6666666666666665,20,0,50,6,0,0,1,1,0,0,2,5.666666666666667,2,2,2,30,20,752,0,0,0,0,0,0,0,0,4,1,NA,11,0,0,30,0,22048,0,0,944,0,0,32,0,0,0,0,0,0,0.04281567489114659,0,0,0.001451378809869376,0,0,2,2,2,1,1,1,0,0,1,0,3,NA,131,0,0,0,0,0,0,0.25,0.5,0,0,0.5,-0.5,0,0,0,0
1890047060,1,2,1,5,1,1,2,1949,7,5,1,1.25417312870204,7,2,2,2,2,2,3,6,4,7,6,5,4,5,3,1,1,1,1,1,40,8,5,5,5,5,3,4,1,5,3,5,5,5,5,5,5,2,75,0,0,0,1,0,1,1,0,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,-3,0,17.666666666666668,5,1,0,1,0,1,0,3,2.8333333333333335,1,1,1,40,-3,17404,221,1,225,1,2,1,2,1,1943,1,0.6376055221432474,1329,1261,96,1273,0,166266,3515,0,20563,13552,825,7812,20952,0,0.012928062514364513,1.1491611123879568e-4,0.021140822537379863,0,0.1236753154583619,0.08150794510002045,0.00496192847605644,0.04698495182418534,0.126014939915557,0,3,3,3,3,3,1,1,1,1,0,3,10,3678,53,1,0,0,0.014410005437737902,0,0.75,0.5,1,1,0.5,0.5,1,1,172,48
1890302930,1,6,1,4,1,7,1,1950,7,4,1,1.14576181645817,5,7,2,2,5,5,4,4,4,6,6,6,6,5,3,4,2,1,2,1,61,10,25,25,25,2,4,4,4,4,2,3,5,5,4,5,4,NA,74,0,0,0,1,0,1,1,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,4.333333333333333,15,1,32,5.142857142857143,0,1,1,1,1,0,4,4.333333333333333,1,2,1,61,15,1843,0,0,0,0,0,0,0,0,55,1,-0.14240000000000003,0,0,0,0,0,68556,0,0,565,9,0,1903,311,0,0,0,0,0,0.008241437656806115,1.3127953789602662e-4,0,0.027758328957348737,0.004536437365073808,0,1,2,1,2,2,0,0,0,0,0,3,6,380,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1890638136,2,2,2,5,2,1,2,1979,2,2,1,0.436593141493703,7,4,3,3,5,4,7,7,7,7,7,7,7,1,1,4,1,2,3,3,10,0,10,10,10,4,4,4,4,4,4,5,5,5,5,5,5,1,45,0,0,1,0,1,0,0,1,3,1,1,0,0,1,0,0,0,0,1,1,1,0,0,2,5,10,0,6.666666666666667,7,1,1,1,1,1,1,6,4.333333333333333,2,3,3,10,10,5621,1,1,1,1,0,0,0,0,133,1,-0.07711923076923077,5,0,2,212,0,149980,3,0,97,0,183,3568,5848,0,1.779042874933286e-4,0,2.0002667022269635e-5,0,6.467529003867182e-4,0,0.0012201626883584478,0.023789838645152685,0.03899186558207761,0,2,2,2,3,3,1,0,1,1,0,3,8,1035,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0
1890729444,7,5,2,4,1,6,1,1967,5,3,1,0.875672479039081,5,4,3,4,4,2,3,3,3,4,4,4,4,5,1,2,2,2,2,2,40,2,7,7,33,4,4,3,1,4,3,4,5,4,4,4,4,9,57,0,0,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,1,0,1,0,1,2,4.166666666666667,5,0,16.333333333333332,3.5714285714285716,1,1,0,0,1,0,3,3.6666666666666665,2,2,2,40,5,8,0,0,0,0,0,0,0,0,8,1,-0.2145,0,0,0,0,0,1547,0,0,0,0,0,0,1547,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1890319722,5,3,1,5,1,1,2,1972,4,2,1,0.752161738621816,7,5,6,6,6,5,5,6,6,6,5,6,7,2,1,3,2,5,3,2,19,6,8,8,8,4,3,4,4,5,3,4,5,5,5,5,5,6,52,0,0,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1,0,1,1,1,3,4.833333333333333,2,1,11,5.857142857142857,1,0,1,1,1,0,4,5.833333333333333,5,3,2,19,2,2233,0,0,0,0,0,0,0,0,145,1,-0.14745,0,0,0,0,0,37605,0,0,785,37,739,5760,600,0,0,0,0,0,0.02087488365908789,9.839117138678367e-4,0.01965164206887382,0.15317112086158755,0.015955325089748704,0,1,2,1,3,2,0,0,0,0,0,3,5,230,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1889691996,1,2,1,4,2,1,2,1962,7,4,1,0.766727477123646,7,6,5,5,6,6,4,3,3,5,3,5,5,2,1,4,2,1,4,2,47,12,18,24,26,4,2,5,2,5,2,5,5,5,5,5,5,2,62,0,0,1,0,0,1,1,0,4,0,1,0,0,0,0,1,0,0,1,0,1,0,1,2,5,6,2,25.666666666666668,4,1,0,1,0,1,0,3,5.833333333333333,1,4,2,47,6,12825,0,0,0,0,0,0,0,0,85,1,-0.10525061728395066,1465,0,12,323,0,460745,0,0,51300,0,922,15307,2885,0,0,0,0,0,0.1113414144483391,0,0.002001106902950656,0.033222281305277324,0.006261598064005035,0,3,2,3,2,3,1,0,1,1,0,3,6,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1890277184,1,2,1,4,1,1,2,1949,7,4,1,0.724730443665256,7,6,2,1,5,1,3,2,2,1,1,4,5,4,1,1,4,1,2,2,3,5,10,50,3,4,1,4,1,2,1,5,5,5,5,5,5,NA,75,0,0,0,1,0,1,1,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,5,5,0,6,2.5714285714285716,1,0,1,0,0,0,2,3.6666666666666665,1,2,2,3,5,5883,46,1,46,1,0,0,0,0,989,1,-0.08401025906735754,1,8,2,128,0,130899,1886,0,23,276,15,2778,26163,0,0.007819139894611592,0,0.014408055065355732,0,1.7570798860189917e-4,0.0021084958632227903,1.1459216647949946e-4,0.0212224692320033,0.19987165677354296,0,2,3,2,3,3,1,1,1,1,0,3,7,1173,10,1,0,0,0.008525149190110827,0,0.75,1,0.5,1,0.5,-0.5,1,1,36,6
1888625804,1,2,3,2,2,1,2,1969,7,4,1,1.1570095930805,7,1,1,1,1,1,5,5,6,4,4,5,5,5,3,4,2,1,2,2,10,1,5,5,5,2,3,3,1,2,2,4,4,5,4,5,5,2,55,0,0,1,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,4.5,4,0,5.333333333333333,4.857142857142857,0,0,0,0,0,0,0,2,1,2,2,10,4,18544,0,0,0,0,0,0,0,0,315,1,-0.1899235294117647,3451,0,363,50,1,564997,0,0,157536,0,43365,2144,626,19,0,0,0,0,0.2788262592544739,0,0.07675261992541553,0.0037947104143915807,0.0011079704847990343,3.3628497142462705e-5,3,2,2,3,3,1,0,1,1,1,3,5,3294,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1890790010,7,2,2,4,2,1,2,1958,4,4,1,0.646338010082018,6,5,4,3,3,2,4,4,4,4,4,4,4,5,3,3,2,1,2,2,70,4,5,5,5,2,3,3,1,3,2,4,2,3,2,4,3,NA,66,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,1,1,2,3,1,0,26.333333333333332,4,0,0,0,0,0,0,0,3.8333333333333335,1,2,2,70,1,17633,0,0,0,0,0,0,0,0,1443,1,-0.1321,421,41,118,1058,0,201415,0,0,4587,1045,1212,8288,539,0,0,0,0,0,0.022773874835538565,0.005188292828240201,0.006017426706054663,0.04114887173249261,0.0026760668271975773,0,3,3,3,3,3,1,1,1,1,0,3,6,4007,0,0,0,0,0,0,0.25,0,0.5,0.5,0,0.5,0,0,0,0
1887879772,1,2,1,5,2,1,2,1963,4,5,1,0.71547046425371,7,4,4,4,4,3,4,4,4,4,4,4,4,5,2,3,1,7,4,3,10,30,50,100,50,5,5,3,3,3,3,3,3,3,3,3,3,2,61,0,0,1,0,0,0,1,0,4,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3,20,1,30,4,1,1,0,0,0,0,2,4.333333333333333,7,4,3,10,20,2249,0,0,0,0,0,0,0,0,10,1,-0.2726,0,0,0,0,0,155835,0,0,982,640,0,8693,0,0,0,0,0,0,0.006301536881958482,0.004106907947508583,0,0.055783360605768925,0,0,1,2,1,1,2,0,0,0,0,0,2,2,578,0,0,0,0,0,0,0.75,0.5,1,1,0.5,0.5,0,0,0,0
1889479400,1,1,3,6,2,1,2,1951,4,4,1,0.956503449590411,3,4,3,2,5,5,2,1,1,3,2,4,2,5,3,3,3,1,1,1,61,17,25,45,15,3,4,1,4,3,2,3,4,3,2,1,1,2,73,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,2.3333333333333335,8,0,34.333333333333336,2.142857142857143,0,1,0,1,0,0,2,3.6666666666666665,1,1,1,61,8,5886,2,1,2,1,2,1,2,1,637,1,-0.2604698039215686,0,0,0,0,0,265884,119,0,14821,412,5485,16934,22222,0,3.397893306150187e-4,3.397893306150187e-4,4.47563599163545e-4,0,0.055742353808427736,0.0015495479231544583,0.020629296986655835,0.06368942847256698,0.08357780084548148,0,1,2,1,3,3,0,0,0,0,0,3,3,1524,1,1,0,0,6.561679790026247e-4,0,0.5,1,0,0.5,0.5,-1,1,1,1,1
1890572082,2,1,2,5,2,2,2,1979,2,2,1,0.688590339509177,7,7,5,6,6,6,5,6,6,5,5,5,4,1,1,3,2,5,4,3,0,0,2,1,4,3,3,3,4,3,3,5,5,5,5,5,5,NA,45,0,0,1,0,1,0,0,1,3,1,1,1,0,1,0,0,0,0,1,1,1,1,1,4,5,2,1,0.6666666666666666,5.142857142857143,0,0,0,1,0,0,1,6.166666666666667,5,4,3,0,2,7895,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,438,0,1716451,0,0,0,0,0,578057,0,0,0,0,0,0,0,0,0,0.33677454235512694,0,0,1,2,3,1,3,0,0,0,1,0,3,NA,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890704606,1,6,1,6,1,1,2,1965,5,3,1,0.543002870885644,7,6,7,7,7,7,5,5,6,5,6,5,5,5,1,3,2,3,2,2,41,7,12,12,7,4,4,5,4,5,3,4,4,4,4,4,4,NA,59,0,0,1,0,0,1,1,0,4,1,0,0,0,0,1,0,0,0,1,0,1,1,1,3,4,5,0,20,5.285714285714286,1,1,1,1,1,0,5,6.833333333333333,3,2,2,41,5,676,58,1,58,1,0,0,0,0,172,1,0.7282891891891892,1,12,0,177,0,27939,5056,0,121,801,0,2986,11535,0,0.08579881656804733,0,0.18096567522101722,0,0.004330863667275135,0.028669601632127135,0,0.10687569347507068,0.41286373885965855,0,2,3,2,3,1,1,1,0,1,0,3,10,0,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,1,0,58,0
